gene_product	metabolite	aa_count
b2108	gly_c	21
b2108	leu__L_c	35
b2108	met__L_c	10
b2108	thr__L_c	34
b2108	ala__L_c	25
b1861	lys__L_c	12
b1861	ser__L_c	8
b1861	pro__L_c	11
b1861	gln__L_c	8
b1861	glu__L_c	19
b1861	asn__L_c	4
b1861	his__L_c	3
b1861	val__L_c	17
b1861	ile__L_c	12
b1861	cys__L_c	1
b1861	tyr__L_c	4
b1861	phe__L_c	8
b1861	asp__L_c	7
b1861	arg__L_c	11
b1861	trp__L_c	0
b1861	gly_c	16
b1861	leu__L_c	23
b1861	met__L_c	6
b1861	thr__L_c	9
b1861	ala__L_c	24
b1991	lys__L_c	12
b1991	ser__L_c	18
b1991	pro__L_c	20
b1991	gln__L_c	10
b1991	glu__L_c	18
b1991	asn__L_c	18
b1991	his__L_c	6
b1991	val__L_c	29
b1991	ile__L_c	27
b1991	cys__L_c	6
b1991	tyr__L_c	5
b1991	phe__L_c	3
b1991	asp__L_c	15
b1991	arg__L_c	12
b1991	trp__L_c	1
b1991	gly_c	38
b1991	leu__L_c	41
b1991	met__L_c	14
b1991	thr__L_c	17
b1991	ala__L_c	49
b3301	lys__L_c	13
b3301	ser__L_c	7
b3301	pro__L_c	4
b3301	gln__L_c	3
b3301	glu__L_c	9
b3301	asn__L_c	3
b3301	his__L_c	1
b3301	val__L_c	9
b3301	ile__L_c	10
b3301	cys__L_c	0
b3301	tyr__L_c	1
b3301	phe__L_c	4
b3301	asp__L_c	2
b3301	arg__L_c	14
b3301	trp__L_c	0
b3301	gly_c	26
b3301	leu__L_c	12
b3301	met__L_c	2
b3301	thr__L_c	9
b3301	ala__L_c	15
b1758	lys__L_c	5
b1758	ser__L_c	6
b1758	pro__L_c	9
b1758	gln__L_c	5
b1758	glu__L_c	4
b1758	asn__L_c	3
b1758	his__L_c	5
b1758	val__L_c	9
b1758	ile__L_c	10
b1758	cys__L_c	3
b1758	tyr__L_c	6
b1758	phe__L_c	18
b1758	asp__L_c	9
b1758	arg__L_c	9
b1758	trp__L_c	7
b1758	gly_c	21
b1758	leu__L_c	40
b1758	met__L_c	2
b1758	thr__L_c	11
b1758	ala__L_c	24
b3321	lys__L_c	5
b3321	ser__L_c	2
b3321	pro__L_c	5
b3321	gln__L_c	6
b3321	glu__L_c	6
b3321	asn__L_c	2
b3321	his__L_c	3
b3321	val__L_c	9
b3321	ile__L_c	9
b3321	cys__L_c	0
b3321	tyr__L_c	1
b3321	phe__L_c	2
b3321	asp__L_c	8
b3321	arg__L_c	12
b3321	trp__L_c	0
b3321	gly_c	4
b3321	leu__L_c	10
b3321	met__L_c	2
b3321	thr__L_c	8
b3321	ala__L_c	9
b1844	lys__L_c	9
b1844	ser__L_c	11
b1844	pro__L_c	14
b1844	gln__L_c	4
b1844	glu__L_c	11
b1844	asn__L_c	8
b1844	his__L_c	8
b1844	val__L_c	12
b1844	ile__L_c	17
b1844	cys__L_c	3
b1844	tyr__L_c	10
b1844	phe__L_c	4
b1844	asp__L_c	13
b1844	arg__L_c	15
b1844	trp__L_c	6
b1844	gly_c	13
b1844	leu__L_c	20
b1844	met__L_c	11
b1844	thr__L_c	15
b1844	ala__L_c	16
b2846	lys__L_c	8
b2846	ser__L_c	21
b2846	pro__L_c	4
b2846	gln__L_c	8
b2846	glu__L_c	11
b2846	asn__L_c	13
b2846	his__L_c	5
b2846	val__L_c	11
b2846	ile__L_c	16
b2846	cys__L_c	7
b2846	tyr__L_c	13
b2846	phe__L_c	10
b2846	asp__L_c	10
b2846	arg__L_c	13
b2846	trp__L_c	3
b2846	gly_c	13
b2846	leu__L_c	17
b2846	met__L_c	11
b2846	thr__L_c	7
b2846	ala__L_c	9
b2718	lys__L_c	5
b2718	ser__L_c	8
b2718	pro__L_c	4
b2718	gln__L_c	8
b2718	glu__L_c	11
b2718	asn__L_c	4
b2718	his__L_c	5
b2718	val__L_c	9
b2718	ile__L_c	9
b2718	cys__L_c	2
b2718	tyr__L_c	5
b2718	phe__L_c	3
b2718	asp__L_c	8
b2718	arg__L_c	7
b2718	trp__L_c	3
b2718	gly_c	5
b2718	leu__L_c	13
b2718	met__L_c	6
b2718	thr__L_c	5
b2718	ala__L_c	16
b0152	lys__L_c	8
b0152	ser__L_c	17
b0152	pro__L_c	22
b0152	gln__L_c	8
b0152	glu__L_c	13
b0152	asn__L_c	11
b0152	his__L_c	5
b0152	val__L_c	18
b0152	ile__L_c	13
b0152	cys__L_c	1
b0152	tyr__L_c	7
b0152	phe__L_c	13
b0152	asp__L_c	17
b0152	arg__L_c	19
b0152	trp__L_c	8
b0152	gly_c	18
b0152	leu__L_c	39
b0152	met__L_c	14
b0152	thr__L_c	13
b0152	ala__L_c	32
b2849	lys__L_c	12
b2849	ser__L_c	19
b2849	pro__L_c	3
b2849	gln__L_c	2
b2849	glu__L_c	7
b2849	asn__L_c	17
b2849	his__L_c	2
b2849	val__L_c	15
b2849	ile__L_c	8
b2849	cys__L_c	3
b2849	tyr__L_c	3
b2849	phe__L_c	6
b2849	asp__L_c	8
b2849	arg__L_c	7
b2849	trp__L_c	2
b2849	gly_c	0
b2849	leu__L_c	12
b2849	met__L_c	4
b2849	thr__L_c	9
b2849	ala__L_c	2
b2498	lys__L_c	16
b2498	ser__L_c	10
b2498	pro__L_c	10
b2498	gln__L_c	4
b2498	glu__L_c	18
b2498	asn__L_c	5
b2498	his__L_c	4
b2498	val__L_c	20
b2498	ile__L_c	18
b2498	cys__L_c	1
b2498	tyr__L_c	5
b2498	phe__L_c	3
b2498	asp__L_c	11
b2498	arg__L_c	7
b2498	trp__L_c	1
b2498	gly_c	19
b2498	leu__L_c	22
b2498	met__L_c	7
b2498	thr__L_c	11
b2498	ala__L_c	16
b3383	lys__L_c	13
b3383	ser__L_c	15
b3383	pro__L_c	8
b3383	gln__L_c	12
b3383	glu__L_c	21
b3383	asn__L_c	11
b3383	his__L_c	7
b3383	val__L_c	29
b3383	ile__L_c	12
b3383	cys__L_c	6
b3383	tyr__L_c	12
b3383	phe__L_c	6
b3383	asp__L_c	18
b3383	arg__L_c	22
b3383	trp__L_c	1
b3383	gly_c	22
b3383	leu__L_c	37
b3383	met__L_c	8
b3383	thr__L_c	16
b3383	ala__L_c	25
b4028	lys__L_c	8
b4028	ser__L_c	20
b4028	pro__L_c	17
b4028	gln__L_c	17
b4028	glu__L_c	8
b4028	asn__L_c	8
b4028	his__L_c	2
b4028	val__L_c	19
b4028	ile__L_c	13
b4028	cys__L_c	0
b4028	tyr__L_c	6
b4028	phe__L_c	4
b4028	asp__L_c	13
b4028	arg__L_c	13
b4028	trp__L_c	6
b4028	gly_c	18
b4028	leu__L_c	26
b4028	met__L_c	2
b4028	thr__L_c	15
b4028	ala__L_c	30
b4280	lys__L_c	29
b4280	ser__L_c	20
b4280	pro__L_c	11
b4280	gln__L_c	9
b4280	glu__L_c	30
b4280	asn__L_c	19
b4280	his__L_c	17
b4280	val__L_c	21
b4280	ile__L_c	27
b4280	cys__L_c	9
b4280	tyr__L_c	10
b4280	phe__L_c	12
b4280	asp__L_c	18
b4280	arg__L_c	11
b4280	trp__L_c	5
b4280	gly_c	32
b4280	leu__L_c	30
b4280	met__L_c	16
b4280	thr__L_c	18
b4280	ala__L_c	28
b1880	lys__L_c	18
b1880	ser__L_c	22
b1880	pro__L_c	25
b1880	gln__L_c	17
b1880	glu__L_c	20
b1880	asn__L_c	10
b1880	his__L_c	11
b1880	val__L_c	31
b1880	ile__L_c	25
b1880	cys__L_c	1
b1880	tyr__L_c	4
b1880	phe__L_c	13
b1880	asp__L_c	14
b1880	arg__L_c	25
b1880	trp__L_c	6
b1880	gly_c	28
b1880	leu__L_c	50
b1880	met__L_c	16
b1880	thr__L_c	11
b1880	ala__L_c	35
b1620	lys__L_c	10
b1620	ser__L_c	25
b1620	pro__L_c	9
b1620	gln__L_c	16
b1620	glu__L_c	19
b1620	asn__L_c	8
b1620	his__L_c	8
b1620	val__L_c	23
b1620	ile__L_c	20
b1620	cys__L_c	3
b1620	tyr__L_c	5
b1620	phe__L_c	10
b1620	asp__L_c	16
b1620	arg__L_c	23
b1620	trp__L_c	4
b1620	gly_c	30
b1620	leu__L_c	37
b1620	met__L_c	7
b1620	thr__L_c	24
b1620	ala__L_c	45
b1708	lys__L_c	6
b1708	ser__L_c	11
b1708	pro__L_c	6
b1708	gln__L_c	10
b1708	glu__L_c	2
b1708	asn__L_c	7
b1708	his__L_c	5
b1708	val__L_c	9
b1708	ile__L_c	9
b1708	cys__L_c	3
b1708	tyr__L_c	4
b1708	phe__L_c	7
b1708	asp__L_c	10
b1708	arg__L_c	11
b1708	trp__L_c	3
b1708	gly_c	14
b1708	leu__L_c	15
b1708	met__L_c	4
b1708	thr__L_c	10
b1708	ala__L_c	8
b1870	lys__L_c	9
b1870	ser__L_c	18
b1870	pro__L_c	9
b1870	gln__L_c	8
b1870	glu__L_c	18
b1870	asn__L_c	12
b1870	his__L_c	9
b1870	val__L_c	15
b1870	ile__L_c	17
b1870	cys__L_c	4
b1870	tyr__L_c	5
b1870	phe__L_c	14
b1870	asp__L_c	16
b1870	arg__L_c	15
b1870	trp__L_c	2
b1870	gly_c	14
b1870	leu__L_c	23
b1870	met__L_c	9
b1870	thr__L_c	8
b1870	ala__L_c	22
b3046	lys__L_c	31
b3046	ser__L_c	83
b3046	pro__L_c	31
b3046	gln__L_c	44
b3046	glu__L_c	35
b3046	asn__L_c	69
b3046	his__L_c	13
b3046	val__L_c	37
b3046	ile__L_c	49
b3046	cys__L_c	5
b3046	tyr__L_c	44
b3046	phe__L_c	31
b3046	asp__L_c	53
b3046	arg__L_c	34
b3046	trp__L_c	16
b3046	gly_c	60
b3046	leu__L_c	69
b3046	met__L_c	9
b3046	thr__L_c	60
b3046	ala__L_c	48
b3540	lys__L_c	20
b3540	ser__L_c	17
b3540	pro__L_c	23
b3540	gln__L_c	26
b3540	glu__L_c	19
b3540	asn__L_c	11
b3540	his__L_c	7
b3540	val__L_c	22
b3540	ile__L_c	13
b3540	cys__L_c	6
b3540	tyr__L_c	10
b3540	phe__L_c	9
b3540	asp__L_c	18
b3540	arg__L_c	24
b3540	trp__L_c	0
b3540	gly_c	24
b3540	leu__L_c	41
b3540	met__L_c	12
b3540	thr__L_c	12
b3540	ala__L_c	20
b4327	lys__L_c	8
b4327	ser__L_c	26
b4327	pro__L_c	12
b4327	gln__L_c	18
b4327	glu__L_c	24
b4327	asn__L_c	12
b4327	his__L_c	9
b4327	val__L_c	14
b4327	ile__L_c	21
b4327	cys__L_c	5
b4327	tyr__L_c	7
b4327	phe__L_c	17
b4327	asp__L_c	14
b4327	arg__L_c	22
b4327	trp__L_c	4
b4327	gly_c	12
b4327	leu__L_c	40
b4327	met__L_c	6
b4327	thr__L_c	8
b4327	ala__L_c	24
b3026	lys__L_c	14
b3026	ser__L_c	25
b3026	pro__L_c	20
b3026	gln__L_c	23
b3026	glu__L_c	22
b3026	asn__L_c	18
b3026	his__L_c	9
b3026	val__L_c	33
b3026	ile__L_c	20
b3026	cys__L_c	0
b3026	tyr__L_c	7
b3026	phe__L_c	15
b3026	asp__L_c	35
b3026	arg__L_c	33
b3026	trp__L_c	7
b3026	gly_c	26
b3026	leu__L_c	65
b3026	met__L_c	14
b3026	thr__L_c	25
b3026	ala__L_c	38
b4167	lys__L_c	18
b4167	ser__L_c	26
b4167	pro__L_c	25
b4167	gln__L_c	14
b4167	glu__L_c	28
b4167	asn__L_c	16
b4167	his__L_c	20
b4167	val__L_c	36
b4167	ile__L_c	27
b4167	cys__L_c	6
b4167	tyr__L_c	6
b4167	phe__L_c	7
b4167	asp__L_c	31
b4167	arg__L_c	30
b4167	trp__L_c	9
b4167	gly_c	53
b4167	leu__L_c	59
b4167	met__L_c	10
b4167	thr__L_c	26
b4167	ala__L_c	68
b1498	lys__L_c	41
b1498	ser__L_c	38
b1498	pro__L_c	34
b1498	gln__L_c	30
b1498	glu__L_c	23
b1498	asn__L_c	35
b1498	his__L_c	13
b1498	val__L_c	31
b1498	ile__L_c	23
b1498	cys__L_c	0
b1498	tyr__L_c	30
b1498	phe__L_c	26
b1498	asp__L_c	43
b1498	arg__L_c	14
b1498	trp__L_c	8
b1498	gly_c	35
b1498	leu__L_c	43
b1498	met__L_c	12
b1498	thr__L_c	37
b1498	ala__L_c	44
bglX	lys__L_c	53
bglX	ser__L_c	53
bglX	pro__L_c	38
bglX	gln__L_c	28
bglX	glu__L_c	40
bglX	asn__L_c	28
bglX	his__L_c	10
bglX	val__L_c	67
bglX	ile__L_c	29
bglX	cys__L_c	1
bglX	tyr__L_c	26
bglX	phe__L_c	25
bglX	asp__L_c	54
bglX	arg__L_c	33
bglX	trp__L_c	8
bglX	gly_c	61
bglX	leu__L_c	65
bglX	met__L_c	27
bglX	thr__L_c	46
bglX	ala__L_c	73
b0131	lys__L_c	5
b0131	ser__L_c	6
b0131	pro__L_c	3
b0131	gln__L_c	3
b0131	glu__L_c	8
b0131	asn__L_c	6
b0131	his__L_c	4
b0131	val__L_c	10
b0131	ile__L_c	12
b0131	cys__L_c	2
b0131	tyr__L_c	3
b0131	phe__L_c	4
b0131	asp__L_c	8
b0131	arg__L_c	8
b0131	trp__L_c	2
b0131	gly_c	8
b0131	leu__L_c	5
b0131	met__L_c	4
b0131	thr__L_c	7
b0131	ala__L_c	18
b0898	lys__L_c	7
b0898	ser__L_c	31
b0898	pro__L_c	11
b0898	gln__L_c	13
b0898	glu__L_c	6
b0898	asn__L_c	13
b0898	his__L_c	7
b0898	val__L_c	37
b0898	ile__L_c	20
b0898	cys__L_c	5
b0898	tyr__L_c	13
b0898	phe__L_c	17
b0898	asp__L_c	3
b0898	arg__L_c	13
b0898	trp__L_c	10
b0898	gly_c	35
b0898	leu__L_c	65
b0898	met__L_c	20
b0898	thr__L_c	20
b0898	ala__L_c	36
b2890	lys__L_c	24
b2890	ser__L_c	16
b2890	pro__L_c	19
b2890	gln__L_c	18
b2890	glu__L_c	46
b2890	asn__L_c	21
b2890	his__L_c	12
b2890	val__L_c	28
b2890	ile__L_c	31
b2890	cys__L_c	1
b2890	tyr__L_c	14
b2890	phe__L_c	29
b2890	asp__L_c	38
b2890	arg__L_c	38
b2890	trp__L_c	2
b2890	gly_c	35
b2890	leu__L_c	48
b2890	met__L_c	18
b2890	thr__L_c	27
b2890	ala__L_c	40
b1800	lys__L_c	12
b1800	ser__L_c	18
b1800	pro__L_c	24
b1800	gln__L_c	12
b1800	glu__L_c	26
b1800	asn__L_c	13
b1800	his__L_c	9
b1800	val__L_c	22
b1800	ile__L_c	26
b1800	cys__L_c	5
b1800	tyr__L_c	10
b1800	phe__L_c	17
b1800	asp__L_c	21
b1800	arg__L_c	23
b1800	trp__L_c	8
b1800	gly_c	30
b1800	leu__L_c	25
b1800	met__L_c	12
b1800	thr__L_c	15
b1800	ala__L_c	33
b2539	lys__L_c	5
b2539	ser__L_c	9
b2539	pro__L_c	5
b2539	gln__L_c	9
b2539	glu__L_c	13
b2539	asn__L_c	7
b2539	his__L_c	5
b2539	val__L_c	11
b2539	ile__L_c	9
b2539	cys__L_c	1
b2539	tyr__L_c	4
b2539	phe__L_c	8
b2539	asp__L_c	14
b2539	arg__L_c	20
b2539	trp__L_c	5
b2539	gly_c	3
b2539	leu__L_c	18
b2539	met__L_c	3
b2539	thr__L_c	13
b2539	ala__L_c	10
b0512	lys__L_c	26
b0512	ser__L_c	19
b0512	pro__L_c	19
b0512	gln__L_c	19
b0512	glu__L_c	32
b0512	asn__L_c	13
b0512	his__L_c	12
b0512	val__L_c	38
b0512	ile__L_c	29
b0512	cys__L_c	12
b0512	tyr__L_c	9
b0512	phe__L_c	18
b0512	asp__L_c	33
b0512	arg__L_c	22
b0512	trp__L_c	4
b0512	gly_c	44
b0512	leu__L_c	33
b0512	met__L_c	13
b0512	thr__L_c	20
b0512	ala__L_c	38
b0406	lys__L_c	18
b0406	ser__L_c	13
b0406	pro__L_c	20
b0406	gln__L_c	11
b0406	glu__L_c	23
b0406	asn__L_c	13
b0406	his__L_c	10
b0406	val__L_c	25
b0406	ile__L_c	22
b0406	cys__L_c	8
b0406	tyr__L_c	14
b0406	phe__L_c	17
b0406	asp__L_c	31
b0406	arg__L_c	30
b0406	trp__L_c	4
b0406	gly_c	37
b0406	leu__L_c	31
b0406	met__L_c	14
b0406	thr__L_c	17
b0406	ala__L_c	17
b4682	lys__L_c	4
b4682	ser__L_c	2
b4682	pro__L_c	0
b4682	gln__L_c	1
b4682	glu__L_c	4
b4682	asn__L_c	6
b4682	his__L_c	1
b4682	val__L_c	4
b4682	ile__L_c	6
b4682	cys__L_c	0
b4682	tyr__L_c	1
b4682	phe__L_c	6
b4682	asp__L_c	2
b4682	arg__L_c	0
b4682	trp__L_c	0
b4682	gly_c	1
b4682	leu__L_c	2
b4682	met__L_c	1
b4682	thr__L_c	3
b4682	ala__L_c	2
b4554	lys__L_c	5
b4554	ser__L_c	4
b4554	pro__L_c	7
b4554	gln__L_c	4
b4554	glu__L_c	5
b4554	asn__L_c	2
b4554	his__L_c	0
b4554	val__L_c	4
b4554	ile__L_c	3
b4554	cys__L_c	0
b4554	tyr__L_c	5
b4554	phe__L_c	2
b4554	asp__L_c	3
b4554	arg__L_c	6
b4554	trp__L_c	0
b4554	gly_c	4
b4554	leu__L_c	9
b4554	met__L_c	2
b4554	thr__L_c	0
b4554	ala__L_c	4
b1671	lys__L_c	11
b1671	ser__L_c	14
b1671	pro__L_c	12
b1671	gln__L_c	14
b1671	glu__L_c	12
b1671	asn__L_c	9
b1671	his__L_c	8
b1671	val__L_c	13
b1671	ile__L_c	13
b1671	cys__L_c	16
b1671	tyr__L_c	9
b1671	phe__L_c	10
b1671	asp__L_c	9
b1671	arg__L_c	16
b1671	trp__L_c	2
b1671	gly_c	14
b1671	leu__L_c	11
b1671	met__L_c	3
b1671	thr__L_c	9
b1671	ala__L_c	17
b2559	lys__L_c	5
b2559	ser__L_c	7
b2559	pro__L_c	5
b2559	gln__L_c	5
b2559	glu__L_c	12
b2559	asn__L_c	5
b2559	his__L_c	9
b2559	val__L_c	13
b2559	ile__L_c	9
b2559	cys__L_c	3
b2559	tyr__L_c	3
b2559	phe__L_c	4
b2559	asp__L_c	8
b2559	arg__L_c	15
b2559	trp__L_c	3
b2559	gly_c	13
b2559	leu__L_c	13
b2559	met__L_c	9
b2559	thr__L_c	7
b2559	ala__L_c	19
b3232	lys__L_c	15
b3232	ser__L_c	18
b3232	pro__L_c	16
b3232	gln__L_c	19
b3232	glu__L_c	27
b3232	asn__L_c	8
b3232	his__L_c	13
b3232	val__L_c	24
b3232	ile__L_c	14
b3232	cys__L_c	4
b3232	tyr__L_c	11
b3232	phe__L_c	16
b3232	asp__L_c	22
b3232	arg__L_c	30
b3232	trp__L_c	5
b3232	gly_c	21
b3232	leu__L_c	48
b3232	met__L_c	14
b3232	thr__L_c	23
b3232	ala__L_c	27
b2006	lys__L_c	1
b2006	ser__L_c	4
b2006	pro__L_c	2
b2006	gln__L_c	2
b2006	glu__L_c	4
b2006	asn__L_c	4
b2006	his__L_c	2
b2006	val__L_c	7
b2006	ile__L_c	4
b2006	cys__L_c	0
b2006	tyr__L_c	2
b2006	phe__L_c	0
b2006	asp__L_c	7
b2006	arg__L_c	2
b2006	trp__L_c	0
b2006	gly_c	3
b2006	leu__L_c	6
b2006	met__L_c	3
b2006	thr__L_c	5
b2006	ala__L_c	6
b2579	lys__L_c	7
b2579	ser__L_c	6
b2579	pro__L_c	5
b2579	gln__L_c	5
b2579	glu__L_c	14
b2579	asn__L_c	5
b2579	his__L_c	2
b2579	val__L_c	15
b2579	ile__L_c	7
b2579	cys__L_c	1
b2579	tyr__L_c	4
b2579	phe__L_c	3
b2579	asp__L_c	7
b2579	arg__L_c	9
b2579	trp__L_c	1
b2579	gly_c	7
b2579	leu__L_c	11
b2579	met__L_c	1
b2579	thr__L_c	7
b2579	ala__L_c	10
b1524	lys__L_c	8
b1524	ser__L_c	22
b1524	pro__L_c	12
b1524	gln__L_c	18
b1524	glu__L_c	16
b1524	asn__L_c	12
b1524	his__L_c	7
b1524	val__L_c	30
b1524	ile__L_c	20
b1524	cys__L_c	4
b1524	tyr__L_c	7
b1524	phe__L_c	11
b1524	asp__L_c	13
b1524	arg__L_c	17
b1524	trp__L_c	4
b1524	gly_c	25
b1524	leu__L_c	27
b1524	met__L_c	12
b1524	thr__L_c	9
b1524	ala__L_c	34
b3615	lys__L_c	14
b3615	ser__L_c	18
b3615	pro__L_c	7
b3615	gln__L_c	13
b3615	glu__L_c	17
b3615	asn__L_c	20
b3615	his__L_c	12
b3615	val__L_c	22
b3615	ile__L_c	24
b3615	cys__L_c	4
b3615	tyr__L_c	19
b3615	phe__L_c	10
b3615	asp__L_c	18
b3615	arg__L_c	31
b3615	trp__L_c	10
b3615	gly_c	14
b3615	leu__L_c	29
b3615	met__L_c	12
b3615	thr__L_c	27
b3615	ala__L_c	23
b1522	lys__L_c	14
b1522	ser__L_c	25
b1522	pro__L_c	14
b1522	gln__L_c	12
b1522	glu__L_c	12
b1522	asn__L_c	7
b1522	his__L_c	3
b1522	val__L_c	34
b1522	ile__L_c	21
b1522	cys__L_c	6
b1522	tyr__L_c	9
b1522	phe__L_c	15
b1522	asp__L_c	14
b1522	arg__L_c	13
b1522	trp__L_c	3
b1522	gly_c	22
b1522	leu__L_c	33
b1522	met__L_c	13
b1522	thr__L_c	18
b1522	ala__L_c	27
b2440	lys__L_c	14
b2440	ser__L_c	19
b2440	pro__L_c	16
b2440	gln__L_c	12
b2440	glu__L_c	23
b2440	asn__L_c	7
b2440	his__L_c	3
b2440	val__L_c	28
b2440	ile__L_c	15
b2440	cys__L_c	8
b2440	tyr__L_c	5
b2440	phe__L_c	3
b2440	asp__L_c	13
b2440	arg__L_c	21
b2440	trp__L_c	2
b2440	gly_c	20
b2440	leu__L_c	26
b2440	met__L_c	8
b2440	thr__L_c	17
b2440	ala__L_c	35
b0217	lys__L_c	25
b0217	ser__L_c	18
b0217	pro__L_c	10
b0217	gln__L_c	17
b0217	glu__L_c	16
b0217	asn__L_c	17
b0217	his__L_c	1
b0217	val__L_c	18
b0217	ile__L_c	11
b0217	cys__L_c	5
b0217	tyr__L_c	10
b0217	phe__L_c	6
b0217	asp__L_c	18
b0217	arg__L_c	8
b0217	trp__L_c	4
b0217	gly_c	8
b0217	leu__L_c	22
b0217	met__L_c	9
b0217	thr__L_c	19
b0217	ala__L_c	19
b2550	lys__L_c	15
b2550	ser__L_c	27
b2550	pro__L_c	17
b2550	gln__L_c	29
b2550	glu__L_c	23
b2550	asn__L_c	23
b2550	his__L_c	8
b2550	val__L_c	27
b2550	ile__L_c	31
b2550	cys__L_c	12
b2550	tyr__L_c	11
b2550	phe__L_c	8
b2550	asp__L_c	16
b2550	arg__L_c	20
b2550	trp__L_c	12
b2550	gly_c	26
b2550	leu__L_c	40
b2550	met__L_c	4
b2550	thr__L_c	21
b2550	ala__L_c	27
b3294	lys__L_c	8
b3294	ser__L_c	7
b3294	pro__L_c	4
b3294	gln__L_c	2
b3294	glu__L_c	9
b3294	asn__L_c	7
b3294	his__L_c	3
b3294	val__L_c	6
b3294	ile__L_c	6
b3294	cys__L_c	1
b3294	tyr__L_c	2
b3294	phe__L_c	5
b3294	asp__L_c	4
b3294	arg__L_c	18
b3294	trp__L_c	0
b3294	gly_c	7
b3294	leu__L_c	11
b3294	met__L_c	4
b3294	thr__L_c	6
b3294	ala__L_c	17
b2635	lys__L_c	4
b2635	ser__L_c	4
b2635	pro__L_c	3
b2635	gln__L_c	0
b2635	glu__L_c	0
b2635	asn__L_c	1
b2635	his__L_c	0
b2635	val__L_c	13
b2635	ile__L_c	11
b2635	cys__L_c	0
b2635	tyr__L_c	1
b2635	phe__L_c	3
b2635	asp__L_c	1
b2635	arg__L_c	1
b2635	trp__L_c	0
b2635	gly_c	9
b2635	leu__L_c	8
b2635	met__L_c	1
b2635	thr__L_c	6
b2635	ala__L_c	12
b1531	lys__L_c	9
b1531	ser__L_c	13
b1531	pro__L_c	5
b1531	gln__L_c	6
b1531	glu__L_c	11
b1531	asn__L_c	7
b1531	his__L_c	6
b1531	val__L_c	2
b1531	ile__L_c	7
b1531	cys__L_c	0
b1531	tyr__L_c	7
b1531	phe__L_c	5
b1531	asp__L_c	4
b1531	arg__L_c	10
b1531	trp__L_c	2
b1531	gly_c	5
b1531	leu__L_c	12
b1531	met__L_c	5
b1531	thr__L_c	8
b1531	ala__L_c	3
b2489	lys__L_c	5
b2489	ser__L_c	12
b2489	pro__L_c	18
b2489	gln__L_c	13
b2489	glu__L_c	8
b2489	asn__L_c	4
b2489	his__L_c	9
b2489	val__L_c	19
b2489	ile__L_c	19
b2489	cys__L_c	7
b2489	tyr__L_c	7
b2489	phe__L_c	7
b2489	asp__L_c	18
b2489	arg__L_c	23
b2489	trp__L_c	4
b2489	gly_c	19
b2489	leu__L_c	21
b2489	met__L_c	5
b2489	thr__L_c	13
b2489	ala__L_c	21
b2312	lys__L_c	17
b2312	ser__L_c	23
b2312	pro__L_c	19
b2312	gln__L_c	19
b2312	glu__L_c	34
b2312	asn__L_c	31
b2312	his__L_c	10
b2312	val__L_c	36
b2312	ile__L_c	42
b2312	cys__L_c	7
b2312	tyr__L_c	17
b2312	phe__L_c	22
b2312	asp__L_c	36
b2312	arg__L_c	39
b2312	trp__L_c	1
b2312	gly_c	35
b2312	leu__L_c	38
b2312	met__L_c	12
b2312	thr__L_c	20
b2312	ala__L_c	47
b4191	lys__L_c	15
b4191	ser__L_c	17
b4191	pro__L_c	8
b4191	gln__L_c	18
b4191	glu__L_c	16
b4191	asn__L_c	12
b4191	his__L_c	5
b4191	val__L_c	18
b4191	ile__L_c	17
b4191	cys__L_c	2
b4191	tyr__L_c	5
b4191	phe__L_c	4
b4191	asp__L_c	9
b4191	arg__L_c	12
b4191	trp__L_c	2
b4191	gly_c	20
b4191	leu__L_c	27
b4191	met__L_c	11
b4191	thr__L_c	13
b4191	ala__L_c	20
b2307	lys__L_c	7
b2307	ser__L_c	14
b2307	pro__L_c	9
b2307	gln__L_c	4
b2307	glu__L_c	9
b2307	asn__L_c	6
b2307	his__L_c	5
b2307	val__L_c	15
b2307	ile__L_c	23
b2307	cys__L_c	3
b2307	tyr__L_c	14
b2307	phe__L_c	16
b2307	asp__L_c	3
b2307	arg__L_c	12
b2307	trp__L_c	5
b2307	gly_c	13
b2307	leu__L_c	33
b2307	met__L_c	4
b2307	thr__L_c	19
b2307	ala__L_c	24
b2203	lys__L_c	7
b2203	ser__L_c	10
b2203	pro__L_c	12
b2203	gln__L_c	9
b2203	glu__L_c	6
b2203	asn__L_c	6
b2203	his__L_c	5
b2203	val__L_c	13
b2203	ile__L_c	4
b2203	cys__L_c	5
b2203	tyr__L_c	5
b2203	phe__L_c	4
b2203	asp__L_c	6
b2203	arg__L_c	7
b2203	trp__L_c	2
b2203	gly_c	12
b2203	leu__L_c	7
b2203	met__L_c	6
b2203	thr__L_c	11
b2203	ala__L_c	12
b3672	lys__L_c	1
b3672	ser__L_c	2
b3672	pro__L_c	3
b3672	gln__L_c	0
b3672	glu__L_c	0
b3672	asn__L_c	2
b3672	his__L_c	0
b3672	val__L_c	9
b3672	ile__L_c	0
b3672	cys__L_c	0
b3672	tyr__L_c	0
b3672	phe__L_c	0
b3672	asp__L_c	0
b3672	arg__L_c	1
b3672	trp__L_c	0
b3672	gly_c	1
b3672	leu__L_c	3
b3672	met__L_c	2
b3672	thr__L_c	3
b3672	ala__L_c	5
b0061	lys__L_c	11
b0061	ser__L_c	10
b0061	pro__L_c	11
b0061	gln__L_c	11
b0061	glu__L_c	15
b0061	asn__L_c	7
b0061	his__L_c	11
